ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-164,STATE_9307000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-165,STATE_5567000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-166,STATE_9313000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-167,STATE_8849000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-168,STATE_6080000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-169,STATE_7332000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-170,STATE_9809000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-171,STATE_8878000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-172,STATE_9345000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-173,STATE_5429000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-174,STATE_7717000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-175,STATE_6798000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-176,STATE_8728000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-177,STATE_8517000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-178,STATE_5714000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-179,STATE_7329000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-180,STATE_7173000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-181,STATE_9711000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-182,STATE_9898000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-183,STATE_6500000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-184,STATE_6299000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-185,STATE_8518000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-186,STATE_9282000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-187,STATE_9826000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-188,STATE_7743000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-189,STATE_8345000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-190,STATE_8927000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-191,STATE_6914000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-192,STATE_8438000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-193,STATE_9547000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-194,STATE_7227000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-195,STATE_8548000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-196,STATE_8269000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-197,STATE_9966000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-198,STATE_9368000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-199,STATE_6022000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-200,STATE_7382000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-201,STATE_6979000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-202,STATE_9970000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-203,STATE_9192000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-204,STATE_5420000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-205,STATE_5660000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-206,STATE_7741000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-207,STATE_9134000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-208,STATE_7581000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-209,STATE_5776000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-210,STATE_6297000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-211,STATE_8247000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-212,STATE_7934000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-213,STATE_7736000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-214,STATE_9264000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-215,STATE_7434000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-216,STATE_8944000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-217,STATE_9303000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-218,STATE_8789000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-219,STATE_6344000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-220,STATE_9254000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-221,STATE_9869000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-222,STATE_7508000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-223,STATE_7013000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-224,STATE_7871000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-225,STATE_5587000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-226,STATE_5965000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-227,STATE_6278000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-228,STATE_9132000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-229,STATE_9471000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-230,STATE_5737000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-231,STATE_6671000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-232,STATE_7943000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-233,STATE_7361000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-234,STATE_9829000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-235,STATE_5450000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-236,STATE_5440000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
posterior-237,STATE_6620000,posterior.trees,true,sample,bayesian,substitutions,Walker2011
